step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
12,CASH_IN,339014.62,C693494143,1382668.12,1721682.74,C1650523697,926865.76,237173.22,0.0,0.0
33,CASH_OUT,55245.94,C542764860,0.0,0.0,C267273110,176341.83,231587.78,0.0,0.0
16,PAYMENT,7711.58,C70939588,52737.0,45025.42,M1460228824,0.0,0.0,0.0,0.0
19,PAYMENT,8208.72,C1205703703,20573.0,12364.28,M1165666131,0.0,0.0,0.0,0.0
19,PAYMENT,4668.21,C1164096109,0.0,0.0,M383717129,0.0,0.0,0.0,0.0
7,CASH_IN,89734.9,C1546842815,7696762.95,7786497.85,C1473237843,220440.0,347898.56,0.0,0.0
19,CASH_OUT,20003.14,C125127708,0.0,0.0,C823517066,72502.19,0.0,0.0,0.0
19,PAYMENT,17191.45,C575166812,15060.0,0.0,M635225195,0.0,0.0,0.0,0.0
11,PAYMENT,11593.29,C2084289292,2947.69,0.0,M191592416,0.0,0.0,0.0,0.0
18,PAYMENT,5436.4,C985091060,47413.0,41976.6,M607547774,0.0,0.0,0.0,0.0
17,PAYMENT,7813.56,C1751406133,0.0,0.0,M2092340988,0.0,0.0,0.0,0.0
14,DEBIT,2570.53,C1247255552,224887.22,222316.69,C781583309,678713.18,874279.68,0.0,0.0
8,CASH_OUT,629218.41,C622301916,0.0,0.0,C2133732070,715996.88,1382579.26,0.0,0.0
13,PAYMENT,4806.66,C2115890076,255707.03,250900.37,M1388063035,0.0,0.0,0.0,0.0
20,CASH_OUT,34668.1,C1991890260,0.0,0.0,C1851660378,2033376.45,2068044.56,0.0,0.0
23,PAYMENT,6588.63,C130157215,0.0,0.0,M601955370,0.0,0.0,0.0,0.0
13,CASH_IN,140056.62,C1138709583,4192998.17,4333054.79,C603755200,155960.27,15903.65,0.0,0.0
16,CASH_OUT,246874.28,C1839560646,0.0,0.0,C484701870,955410.21,1202284.49,0.0,0.0
14,PAYMENT,8138.13,C1068792514,0.0,0.0,M1224973778,0.0,0.0,0.0,0.0
11,PAYMENT,8638.44,C709659069,0.0,0.0,M1511090616,0.0,0.0,0.0,0.0
19,CASH_OUT,108634.98,C291960697,128.0,0.0,C1118192112,0.0,34539.18,0.0,0.0
20,TRANSFER,340081.35,C1441576566,47515.02,0.0,C1561708811,1361386.61,1552603.06,0.0,0.0
16,PAYMENT,1480.82,C1588410487,0.0,0.0,M713194679,0.0,0.0,0.0,0.0
21,PAYMENT,5761.5,C261547870,39762.0,34000.5,M1730883175,0.0,0.0,0.0,0.0
34,CASH_OUT,56826.27,C529122729,199916.0,143089.73,C672907787,268453.14,325279.41,0.0,0.0
23,CASH_IN,133261.9,C1999835743,7810071.21,7943333.1,C193941275,3111985.87,2978723.97,0.0,0.0
18,PAYMENT,4407.3,C1606698111,20085.66,15678.36,M1456306760,0.0,0.0,0.0,0.0
17,PAYMENT,21946.89,C1519531321,14860.0,0.0,M125002862,0.0,0.0,0.0,0.0
18,CASH_OUT,360983.47,C690026463,63419.31,0.0,C1135687260,52357.28,413340.75,0.0,0.0
12,CASH_OUT,438548.43,C1664232802,0.0,0.0,C1148052483,1168958.83,3142412.78,0.0,0.0
21,CASH_OUT,86634.09,C1728562213,27622.0,0.0,C1139127799,566509.85,370368.23,0.0,0.0
7,CASH_IN,370786.7,C810864083,3279425.64,3650212.34,C1423992712,10347904.06,9689179.38,0.0,0.0
34,PAYMENT,4420.48,C2035732064,25388.0,20967.52,M553690699,0.0,0.0,0.0,0.0
13,CASH_IN,602311.21,C1655551485,21568.0,623879.21,C473344802,0.0,0.0,0.0,0.0
10,CASH_IN,153760.29,C1188835340,699170.86,852931.15,C691586697,1402314.66,1550301.43,0.0,0.0
16,CASH_OUT,131603.95,C933969558,84332.0,0.0,C1823908748,607660.55,739264.51,0.0,0.0
21,PAYMENT,9518.14,C1231221757,112127.0,102608.86,M37266451,0.0,0.0,0.0,0.0
10,TRANSFER,165061.72,C53066890,0.0,0.0,C1143679582,349048.8,1038218.88,0.0,0.0
17,CASH_OUT,244200.19,C165083145,0.0,0.0,C1311684145,253558.11,497758.3,0.0,0.0
18,CASH_OUT,81644.96,C1193873083,0.0,0.0,C2134500078,162429.1,244074.05,0.0,0.0
16,CASH_OUT,20541.85,C1447481086,0.0,0.0,C1024818788,37362.46,57904.32,0.0,0.0
16,PAYMENT,39898.96,C1035769165,187114.74,147215.78,M1137669181,0.0,0.0,0.0,0.0
19,CASH_OUT,205342.98,C682829680,0.0,0.0,C1571866856,3310477.05,3549509.03,0.0,0.0
18,CASH_OUT,333631.78,C765176871,0.0,0.0,C579487575,2533255.22,2866887.0,0.0,0.0
11,CASH_OUT,95460.33,C950599424,35504.0,0.0,C1871989652,1370179.88,1465640.21,0.0,0.0
17,CASH_IN,76785.53,C1629783195,2991111.86,3067897.39,C1781566300,1262560.58,1185775.04,0.0,0.0
18,CASH_OUT,518276.97,C330336494,460203.94,0.0,C732884996,258360.78,776637.75,0.0,0.0
11,PAYMENT,17201.47,C1357132254,0.0,0.0,M1040708340,0.0,0.0,0.0,0.0
14,CASH_IN,239967.28,C385099833,21201.0,261168.28,C607727429,573093.65,591274.62,0.0,0.0
12,PAYMENT,8637.96,C1821327654,32121.0,23483.04,M1781475708,0.0,0.0,0.0,0.0
33,CASH_IN,196538.42,C1160906078,10192.0,206730.42,C1944651953,0.0,0.0,0.0,0.0
13,PAYMENT,49036.07,C480857618,3585.0,0.0,M1332927616,0.0,0.0,0.0,0.0
11,TRANSFER,428654.76,C695608393,15127.0,0.0,C1210433950,0.0,428654.76,0.0,0.0
20,PAYMENT,7923.07,C770961937,67204.0,59280.93,M1006894512,0.0,0.0,0.0,0.0
14,CASH_OUT,254922.33,C1039316203,0.0,0.0,C2092944463,293470.71,744411.7,0.0,0.0
21,PAYMENT,2622.9,C567061908,468167.0,465544.1,M866762387,0.0,0.0,0.0,0.0
19,CASH_IN,190109.85,C510381090,8198880.29,8388990.13,C590310947,2422304.25,2232194.41,0.0,0.0
11,CASH_IN,121524.49,C1724391843,21132826.9,21254351.4,C104634871,1117018.65,1667646.83,0.0,0.0
16,CASH_OUT,18752.66,C1997474011,0.0,0.0,C201482178,1323110.2,2440043.22,0.0,0.0
7,PAYMENT,5825.71,C1152385737,115.0,0.0,M97716324,0.0,0.0,0.0,0.0
20,CASH_OUT,57807.64,C2108855364,0.0,0.0,C771751812,1339946.99,1397754.63,0.0,0.0
15,CASH_OUT,184446.87,C381305444,19908.0,0.0,C484768319,169229.21,407088.9,0.0,0.0
20,PAYMENT,9681.03,C1332252935,10542.0,860.97,M1440840940,0.0,0.0,0.0,0.0
17,CASH_OUT,97773.5,C1839782982,0.0,0.0,C662736689,14233415.19,14331188.7,0.0,0.0
14,PAYMENT,21902.41,C1886600136,0.0,0.0,M2041147587,0.0,0.0,0.0,0.0
18,CASH_IN,84732.31,C1911434172,673289.31,758021.62,C547547369,119279.0,0.0,0.0,0.0
11,CASH_OUT,381249.79,C1985686979,887147.2,505897.41,C1994915176,11208265.83,11589515.62,0.0,0.0
19,CASH_OUT,167749.54,C157140769,0.0,0.0,C1280154266,203067.35,461835.07,0.0,0.0
13,PAYMENT,7788.03,C577023483,41751.87,33963.84,M1361910646,0.0,0.0,0.0,0.0
13,CASH_IN,135843.8,C968292524,3780413.89,3916257.69,C556281798,6203954.55,6068110.75,0.0,0.0
1,PAYMENT,3238.39,C1605988985,28773.0,25534.61,M1134202713,0.0,0.0,0.0,0.0
13,PAYMENT,17075.33,C1129142993,1286.0,0.0,M1967554397,0.0,0.0,0.0,0.0
12,PAYMENT,22117.08,C1012769599,19861.0,0.0,M1173052962,0.0,0.0,0.0,0.0
11,DEBIT,3431.25,C1328304736,55718.0,52286.75,C604555852,3344283.81,3347715.07,0.0,0.0
17,PAYMENT,8668.63,C1077059282,660229.4,651560.77,M1065686137,0.0,0.0,0.0,0.0
15,TRANSFER,837380.46,C68664128,68.0,0.0,C745556280,636668.52,2017372.82,0.0,0.0
13,TRANSFER,1153262.4,C592837513,53839.0,0.0,C1616972331,55382.4,1208644.8,0.0,0.0
15,CASH_OUT,16485.77,C1076909388,0.0,0.0,C977763188,377943.66,394429.43,0.0,0.0
10,CASH_OUT,166973.68,C1218583582,0.0,0.0,C24404443,3684060.25,4825257.24,0.0,0.0
19,CASH_OUT,30922.57,C1970192520,0.0,0.0,C106366603,330322.65,361245.22,0.0,0.0
20,CASH_OUT,177176.86,C1483310491,49743.0,0.0,C1963866202,3844496.34,4021673.2,0.0,0.0
11,CASH_OUT,280186.72,C922552594,0.0,0.0,C2115665153,582210.27,923711.69,0.0,0.0
19,CASH_OUT,256704.1,C1849271969,0.0,0.0,C1777900513,2804931.07,3061635.17,0.0,0.0
21,TRANSFER,282454.8,C1939991060,2370.0,0.0,C157591096,2095653.69,2378108.49,0.0,0.0
13,CASH_OUT,38067.21,C653839926,0.0,0.0,C740781660,61699.13,99766.34,0.0,0.0
17,PAYMENT,30116.07,C1368229236,19563.0,0.0,M1401036282,0.0,0.0,0.0,0.0
8,PAYMENT,15266.53,C1705898735,0.0,0.0,M118169364,0.0,0.0,0.0,0.0
14,CASH_IN,72499.74,C1613220682,827023.42,899523.16,C1432486446,286246.95,213747.21,0.0,0.0
11,CASH_IN,336340.7,C9508387,11552527.96,11888868.66,C2115665153,881711.41,923711.69,0.0,0.0
8,CASH_OUT,241548.09,C1799477491,0.0,0.0,C1401316767,1843684.83,2085232.92,0.0,0.0
8,CASH_IN,128294.75,C1242382486,635355.44,763650.18,C1469084143,2132225.95,2003931.21,0.0,0.0
11,CASH_IN,113719.51,C911506650,1419987.52,1533707.03,C1738973904,483030.18,369310.67,0.0,0.0
9,CASH_IN,29717.1,C358654527,9354278.06,9383995.16,C1433794823,39141.0,9423.9,0.0,0.0
34,PAYMENT,2005.98,C1004957794,0.0,0.0,M962412718,0.0,0.0,0.0,0.0
16,CASH_IN,143094.71,C485714464,7002220.52,7145315.23,C1872325182,2044919.26,1423403.61,0.0,0.0
8,PAYMENT,3491.74,C1742047230,31061.0,27569.26,M1002711260,0.0,0.0,0.0,0.0
21,CASH_OUT,148341.0,C693577618,0.0,0.0,C1344114231,466466.37,614807.37,0.0,0.0
17,PAYMENT,5398.45,C1616310938,27201.0,21802.55,M601246995,0.0,0.0,0.0,0.0
13,CASH_IN,225591.22,C1717679033,21509.0,247100.22,C611695150,940515.53,714924.32,0.0,0.0
9,PAYMENT,6150.27,C1908662395,173608.84,167458.57,M1134209858,0.0,0.0,0.0,0.0
15,PAYMENT,213.24,C587974373,0.0,0.0,M752231490,0.0,0.0,0.0,0.0
18,PAYMENT,15617.67,C1514668069,0.0,0.0,M1432478648,0.0,0.0,0.0,0.0
16,TRANSFER,604332.29,C1960534289,0.0,0.0,C1299038993,2147061.19,2751393.48,0.0,0.0
22,TRANSFER,223073.12,C467131117,0.0,0.0,C1440114352,2393000.06,2616073.18,0.0,0.0
10,CASH_IN,188912.63,C1066530643,3444687.99,3633600.62,C1784938289,912986.02,684772.91,0.0,0.0
10,CASH_OUT,296566.82,C2145645064,126.0,0.0,C757359107,40040.35,1147569.62,0.0,0.0
9,CASH_IN,256448.99,C1416224474,40805.0,297253.99,C1924035010,1396058.67,2736980.8,0.0,0.0
15,CASH_OUT,214354.39,C29201016,48094.0,0.0,C648838003,232141.0,0.0,0.0,0.0
7,PAYMENT,7805.77,C417785925,25855.86,18050.09,M1034431300,0.0,0.0,0.0,0.0
9,PAYMENT,960.97,C1565887724,144515.0,143554.03,M513462858,0.0,0.0,0.0,0.0
8,PAYMENT,2134.72,C16042621,0.0,0.0,M929344670,0.0,0.0,0.0,0.0
21,CASH_OUT,145647.81,C1009038984,72376.83,0.0,C97730845,35227857.47,35373505.28,0.0,0.0
19,CASH_IN,299316.45,C1926186012,9188276.43,9487592.88,C890534829,1468202.72,929165.68,0.0,0.0
14,CASH_IN,317613.9,C533459838,1407220.16,1724834.05,C27164473,620106.74,426691.94,0.0,0.0
17,CASH_OUT,273072.79,C474443192,14314.0,0.0,C1437440684,0.0,273072.79,0.0,0.0
10,PAYMENT,16499.56,C1957735083,266841.79,250342.23,M1516869952,0.0,0.0,0.0,0.0
16,CASH_OUT,308143.36,C1759417107,0.0,0.0,C1826147967,403258.64,951939.93,0.0,0.0
18,CASH_OUT,60180.93,C1570382923,41032.0,0.0,C1438021169,836244.75,1362273.79,0.0,0.0
22,PAYMENT,7469.25,C740131541,0.0,0.0,M2124689408,0.0,0.0,0.0,0.0
18,PAYMENT,5040.34,C1147498974,550087.93,545047.59,M1632905749,0.0,0.0,0.0,0.0
34,PAYMENT,15644.19,C1510071725,56577.36,40933.17,M1086814113,0.0,0.0,0.0,0.0
33,PAYMENT,2566.29,C154002309,259038.0,256471.71,M719700958,0.0,0.0,0.0,0.0
8,CASH_IN,99493.47,C4141637,8414801.19,8514294.66,C2121831742,124502.2,25008.73,0.0,0.0
11,CASH_OUT,219650.33,C414273392,41337.0,0.0,C661861861,0.0,382202.59,0.0,0.0
13,CASH_IN,176832.8,C1587840965,3578505.11,3755337.91,C595428697,472385.01,295552.22,0.0,0.0
15,CASH_OUT,103250.62,C1432462045,0.0,0.0,C1228840165,163111.55,266362.17,0.0,0.0
15,CASH_IN,528.47,C1737190908,24019357.57,24019886.04,C358839398,614793.01,939179.35,0.0,0.0
12,PAYMENT,2742.62,C1817808798,0.0,0.0,M217966693,0.0,0.0,0.0,0.0
13,CASH_OUT,263386.51,C1309252720,585400.28,322013.77,C1981368658,713476.16,976862.67,0.0,0.0
14,CASH_OUT,342001.81,C1801559429,0.0,0.0,C1326729623,1506402.73,1848404.54,0.0,0.0
21,CASH_OUT,155608.53,C916082341,86437.26,0.0,C1464180194,206844.22,362452.75,0.0,0.0
9,CASH_IN,492576.27,C491961375,6917849.27,7410425.54,C1318038292,1728329.19,1235752.92,0.0,0.0
18,CASH_OUT,232552.97,C795247560,71988.0,0.0,C1334516123,55367.08,287920.06,0.0,0.0
17,CASH_OUT,101117.41,C1316996530,0.0,0.0,C227076444,2986680.84,3087798.25,0.0,0.0
18,CASH_OUT,319637.49,C953681433,0.0,0.0,C895781222,430986.42,750623.9,0.0,0.0
15,CASH_IN,676857.07,C1171164555,31483.0,708340.07,C31044601,0.0,0.0,0.0,0.0
17,PAYMENT,11217.94,C1362829652,44527.0,33309.06,M1916408444,0.0,0.0,0.0,0.0
17,CASH_OUT,104521.04,C1989318792,759.0,0.0,C1863593828,18078.0,122599.04,0.0,0.0
13,CASH_OUT,474736.48,C1918262706,11022.0,0.0,C1688071442,686503.31,2382909.56,0.0,0.0
13,CASH_OUT,313589.42,C509793363,0.0,0.0,C98474301,2173333.54,2486922.96,0.0,0.0
10,PAYMENT,13250.54,C1295981277,182250.08,168999.54,M529905996,0.0,0.0,0.0,0.0
5,PAYMENT,1627.82,C215351125,44167.0,42539.18,M1610818058,0.0,0.0,0.0,0.0
15,PAYMENT,801.57,C986293613,0.0,0.0,M280048278,0.0,0.0,0.0,0.0
17,PAYMENT,3469.52,C1388538964,330043.32,326573.8,M2131076654,0.0,0.0,0.0,0.0
18,TRANSFER,499919.8,C355062659,0.0,0.0,C490301774,941433.72,1506971.87,0.0,0.0
9,CASH_IN,474707.53,C1684704260,3288783.58,3763491.12,C1234776885,5424661.74,7345867.92,0.0,0.0
10,CASH_IN,25709.75,C686634060,367022.0,392731.75,C1662712486,4183298.57,4265548.06,0.0,0.0
9,CASH_OUT,345298.59,C688043398,147850.0,0.0,C1153885173,36135.0,4964.09,0.0,0.0
10,TRANSFER,1424178.57,C508325316,0.0,0.0,C2116153614,5812837.38,7237015.95,0.0,0.0
18,CASH_OUT,85971.13,C2032100329,22414.0,0.0,C451934410,82776.9,168748.03,0.0,0.0
15,PAYMENT,16891.01,C57351143,380202.3,363311.28,M1463606873,0.0,0.0,0.0,0.0
22,PAYMENT,5275.74,C2144698564,562.0,0.0,M521184833,0.0,0.0,0.0,0.0
12,PAYMENT,19442.45,C1414097673,7671.0,0.0,M1742601049,0.0,0.0,0.0,0.0
23,CASH_OUT,283023.45,C1837365059,0.0,0.0,C270720354,736149.02,1019172.47,0.0,0.0
17,CASH_OUT,387300.1,C780630175,30815.0,0.0,C1086555462,4510.0,0.0,0.0,0.0
24,PAYMENT,9564.21,C1301646207,0.0,0.0,M599738078,0.0,0.0,0.0,0.0
20,CASH_OUT,49687.68,C1360940091,233.0,0.0,C117656049,25647.54,75335.22,0.0,0.0
24,PAYMENT,6677.09,C1848443148,14625.0,7947.91,M1468277916,0.0,0.0,0.0,0.0
6,PAYMENT,5501.57,C1331108878,61346.52,55844.95,M209501229,0.0,0.0,0.0,0.0
18,CASH_IN,55163.17,C1966159350,162861.93,218025.1,C653171433,1427401.52,1372238.35,0.0,0.0
11,CASH_IN,288986.33,C1735664417,21841.0,310827.33,C1972377800,29774.0,0.0,0.0,0.0
11,PAYMENT,4095.73,C344405109,20478.0,16382.27,M906850137,0.0,0.0,0.0,0.0
16,CASH_IN,18550.73,C1218947416,15066.0,33616.73,C337841709,0.0,0.0,0.0,0.0
3,TRANSFER,50662.63,C1494051958,0.0,0.0,C479161446,52277.42,9076.2,0.0,0.0
8,PAYMENT,24562.33,C501140767,136831.55,112269.22,M1568975352,0.0,0.0,0.0,0.0
19,CASH_OUT,187028.98,C985924295,455.0,0.0,C837450675,0.0,187028.98,0.0,0.0
13,CASH_IN,275783.21,C1064145211,21941.0,297724.21,C706109793,41640.41,0.0,0.0,0.0
19,CASH_OUT,58212.08,C1981707208,18551.25,0.0,C2047619354,1596010.96,1654223.04,0.0,0.0
20,PAYMENT,2042.46,C1475847244,265764.0,263721.54,M1471891240,0.0,0.0,0.0,0.0
17,CASH_OUT,141460.99,C200045190,298355.0,156894.01,C1655423506,0.0,141460.99,0.0,0.0
19,PAYMENT,11726.55,C168075418,2771.79,0.0,M1719969353,0.0,0.0,0.0,0.0
33,TRANSFER,1474956.55,C142392271,6142.0,0.0,C1028413297,0.0,1526596.57,0.0,0.0
16,CASH_IN,156461.87,C1489532158,8164097.5,8320559.37,C26039154,567769.64,230814.58,0.0,0.0
9,CASH_OUT,62978.63,C1648390031,32975.0,0.0,C1768784986,19927.0,100830.32,0.0,0.0
12,PAYMENT,2896.72,C514552293,5566.0,2669.28,M953672750,0.0,0.0,0.0,0.0
10,PAYMENT,19316.48,C1518097269,0.0,0.0,M451374769,0.0,0.0,0.0,0.0
16,PAYMENT,4626.96,C721118844,20392.0,15765.04,M155519940,0.0,0.0,0.0,0.0
18,PAYMENT,697.07,C576492406,102401.01,101703.94,M1243289260,0.0,0.0,0.0,0.0
14,PAYMENT,10711.38,C1434225187,0.0,0.0,M968701826,0.0,0.0,0.0,0.0
16,PAYMENT,2519.43,C565932197,8982.78,6463.35,M1774747355,0.0,0.0,0.0,0.0
9,CASH_OUT,202684.6,C1177536698,82584.0,0.0,C1606023013,55737.0,154718.22,0.0,0.0
11,TRANSFER,865099.71,C1696879790,217861.0,0.0,C941531460,99696.0,947830.64,0.0,0.0
11,PAYMENT,14632.73,C656660385,2865537.68,2850904.96,M796694048,0.0,0.0,0.0,0.0
33,PAYMENT,11597.5,C1792539294,0.0,0.0,M1373635645,0.0,0.0,0.0,0.0
10,CASH_OUT,62098.02,C336950120,0.0,0.0,C1671233294,798074.41,860172.43,0.0,0.0
20,PAYMENT,19824.5,C2002447845,270461.0,250636.5,M454227685,0.0,0.0,0.0,0.0
9,TRANSFER,1163719.93,C1232253214,0.0,0.0,C896393489,30143200.51,31306920.44,0.0,0.0
14,PAYMENT,4288.17,C861656908,30689.0,26400.83,M902711495,0.0,0.0,0.0,0.0
11,CASH_IN,450915.9,C1943950863,17608.0,468523.9,C1156317584,648981.28,198065.38,0.0,0.0
8,PAYMENT,8253.91,C1422361669,21768.0,13514.09,M1539057214,0.0,0.0,0.0,0.0
20,CASH_OUT,99864.26,C1093824279,0.0,0.0,C896217636,917027.71,969218.03,0.0,0.0
18,TRANSFER,666179.91,C2006097294,24874.0,0.0,C588827485,137809.03,0.0,0.0,0.0
21,CASH_IN,338406.57,C714053057,3249912.56,3588319.13,C928320709,591124.69,252718.12,0.0,0.0
15,PAYMENT,34299.11,C139868663,889941.33,855642.22,M1655303236,0.0,0.0,0.0,0.0
11,PAYMENT,33575.0,C1118350478,74779.82,41204.82,M321039458,0.0,0.0,0.0,0.0
18,CASH_OUT,189866.21,C54926973,10506.0,0.0,C583360662,0.0,189866.21,0.0,0.0
17,TRANSFER,330839.2,C1652350671,29328.0,0.0,C895445016,258422.87,648822.09,0.0,0.0
24,CASH_OUT,414272.31,C2035358310,0.0,0.0,C700553037,705805.13,1120077.44,0.0,0.0
8,PAYMENT,6377.36,C1761911346,0.0,0.0,M700602261,0.0,0.0,0.0,0.0
19,CASH_OUT,8395.47,C821057034,73534.0,65138.53,C500351256,677154.7,685550.18,0.0,0.0
33,PAYMENT,137.02,C891462662,1894838.76,1894701.74,M1654821161,0.0,0.0,0.0,0.0
18,CASH_IN,277059.72,C967955728,1268723.84,1545783.57,C1273585277,390424.34,113364.62,0.0,0.0
14,CASH_IN,108796.21,C1379667936,5660038.71,5768834.92,C721857780,448541.08,250345.17,0.0,0.0
14,CASH_IN,270824.83,C1417844169,104972.0,375796.83,C2119285300,1183644.81,912819.98,0.0,0.0
15,CASH_OUT,353856.33,C1118720989,20202.0,0.0,C192502610,254233.6,801661.12,0.0,0.0
20,CASH_OUT,317361.37,C1507628663,0.0,0.0,C829484352,678778.73,996140.09,0.0,0.0
13,PAYMENT,25785.95,C311781727,450491.83,424705.88,M1663796349,0.0,0.0,0.0,0.0
11,PAYMENT,2486.8,C1979814375,90134.0,87647.2,M891372962,0.0,0.0,0.0,0.0
8,CASH_IN,102689.45,C272215938,889229.15,991918.6,C188513397,11246.46,0.0,0.0,0.0
18,CASH_OUT,22456.61,C2092977868,12557.0,0.0,C652907257,0.0,132394.69,0.0,0.0
11,CASH_IN,118515.35,C1195906681,160786.0,279301.35,C1467567339,495528.0,377012.65,0.0,0.0
12,PAYMENT,2768.26,C495520397,5181.0,2412.74,M1014573330,0.0,0.0,0.0,0.0
19,CASH_OUT,32407.66,C228696484,0.0,0.0,C1679548039,318966.3,351373.96,0.0,0.0
13,PAYMENT,13732.83,C1541316737,59108.0,45375.17,M1877953795,0.0,0.0,0.0,0.0
11,CASH_OUT,337991.89,C1739136735,0.0,0.0,C1318650648,741927.25,1079919.14,0.0,0.0
20,PAYMENT,5539.9,C1086798794,19962.0,14422.1,M1068572078,0.0,0.0,0.0,0.0
10,PAYMENT,2747.44,C1442078851,22073.0,19325.56,M1968917007,0.0,0.0,0.0,0.0
8,CASH_IN,30050.06,C1651517797,6052136.0,6082186.06,C874023329,2274878.46,3539577.27,0.0,0.0
21,CASH_OUT,71270.75,C1733794618,0.0,0.0,C560714940,2017005.02,1818133.85,0.0,0.0
7,PAYMENT,17189.18,C260486188,103816.0,86626.82,M1785366805,0.0,0.0,0.0,0.0
15,CASH_OUT,193915.11,C1709960174,15867.0,0.0,C2116151713,1046802.49,1240717.6,0.0,0.0
16,CASH_OUT,125580.24,C1518681658,24891.0,0.0,C64290049,11515.0,44246.1,0.0,0.0
19,PAYMENT,5770.29,C977874195,156579.37,150809.08,M1619661094,0.0,0.0,0.0,0.0
22,DEBIT,9070.91,C410414622,45858.0,36787.09,C615659196,90211.73,113010.0,0.0,0.0
19,PAYMENT,339.04,C624440663,9831.53,9492.49,M1736670841,0.0,0.0,0.0,0.0
11,CASH_IN,44628.62,C977980456,20134.0,64762.62,C1369624774,61281.0,395465.76,0.0,0.0
21,CASH_IN,278641.14,C2140086653,9022580.99,9301222.13,C1033905669,4343306.92,4450663.08,0.0,0.0
12,TRANSFER,216486.95,C579271493,0.0,0.0,C182581420,674522.74,1458301.07,0.0,0.0
20,TRANSFER,60114.4,C896139758,0.0,0.0,C469777740,473258.37,533372.77,0.0,0.0
13,CASH_IN,492547.47,C154131498,364447.15,856994.62,C345816451,1248390.78,755843.31,0.0,0.0
14,CASH_IN,72003.39,C1085991858,15357.0,87360.39,C1864446202,1365363.97,1293360.58,0.0,0.0
12,CASH_IN,522314.5,C121654134,20993.0,543307.5,C1940938361,78921.83,0.0,0.0,0.0
13,TRANSFER,1941222.11,C1208950141,52442.51,0.0,C442364016,3444890.56,4934294.47,0.0,0.0
20,CASH_OUT,165485.02,C891469941,6407.0,0.0,C620536929,89.0,0.0,0.0,0.0
15,TRANSFER,231418.44,C1617106233,0.0,0.0,C227105038,260534.89,299783.01,0.0,0.0
19,CASH_OUT,223798.68,C746527637,15932.0,0.0,C1514541840,848489.01,1072287.69,0.0,0.0
17,CASH_OUT,556443.57,C313450183,32130.0,0.0,C245961526,63462.64,619906.2,0.0,0.0
19,CASH_IN,157511.84,C1497489812,196108.0,353619.84,C590199363,52301.0,0.0,0.0,0.0
15,TRANSFER,990113.11,C990453736,32250.0,0.0,C2001981365,117113.0,1107226.11,0.0,0.0
34,TRANSFER,42573.51,C747125228,173203.0,130629.49,C140303651,67921.59,127853.2,0.0,0.0
11,CASH_OUT,70907.49,C5762331,565518.71,494611.22,C1957945761,76798.0,147705.49,0.0,0.0
14,CASH_OUT,7190.76,C567287347,0.0,0.0,C374540077,1952324.13,2471634.67,0.0,0.0
15,CASH_OUT,17247.55,C1904748978,41314.0,24066.45,C1120580052,211351.45,228599.0,0.0,0.0
11,CASH_OUT,514007.59,C1928425786,0.0,0.0,C1713970768,1341846.29,1579653.95,0.0,0.0
17,CASH_OUT,258557.06,C1126964474,267259.25,8702.19,C1984313355,44828.34,303385.4,0.0,0.0
15,PAYMENT,11158.61,C1179828758,0.0,0.0,M2067451434,0.0,0.0,0.0,0.0
20,PAYMENT,14134.72,C693017918,91071.0,76936.28,M903489673,0.0,0.0,0.0,0.0
22,CASH_OUT,18846.76,C1412967013,0.0,0.0,C307440199,910009.65,928856.41,0.0,0.0
11,PAYMENT,16207.75,C320663303,18372.0,2164.25,M1905747192,0.0,0.0,0.0,0.0
12,PAYMENT,8442.75,C1520763375,326665.0,318222.25,M831164209,0.0,0.0,0.0,0.0
19,PAYMENT,8231.02,C1969077183,0.0,0.0,M267963436,0.0,0.0,0.0,0.0
19,TRANSFER,3349.54,C1286900870,99687.05,96337.52,C51144678,314702.41,318051.95,0.0,0.0
34,TRANSFER,875415.14,C1119984239,0.0,0.0,C787825744,2585110.59,3691903.88,0.0,0.0
11,CASH_OUT,356180.81,C913408100,10489.0,0.0,C782432613,1431220.2,1787401.01,0.0,0.0
8,CASH_OUT,3363.94,C1996096845,0.0,0.0,C1986798172,24566.0,0.0,0.0,0.0
8,CASH_OUT,210486.78,C775396509,0.0,0.0,C991363637,12447353.06,11956594.11,0.0,0.0
10,PAYMENT,16982.12,C53177826,104678.0,87695.88,M1137352738,0.0,0.0,0.0,0.0
17,PAYMENT,7146.46,C158640614,63595.89,56449.43,M2029260560,0.0,0.0,0.0,0.0
9,PAYMENT,25976.57,C2139347074,305.0,0.0,M393894204,0.0,0.0,0.0,0.0
19,PAYMENT,9945.33,C1481669378,0.0,0.0,M1804047388,0.0,0.0,0.0,0.0
15,PAYMENT,11910.3,C463202856,300727.15,288816.85,M545088236,0.0,0.0,0.0,0.0
17,CASH_OUT,6812.88,C1640955134,646.0,0.0,C1707051493,387575.11,394387.99,0.0,0.0
15,CASH_IN,140447.79,C1414070650,2384524.96,2524972.75,C472217444,1613049.81,1472602.03,0.0,0.0
12,PAYMENT,16011.44,C1908513854,619344.23,603332.8,M1308060619,0.0,0.0,0.0,0.0
18,PAYMENT,11228.33,C1948031583,59233.86,48005.54,M1987430630,0.0,0.0,0.0,0.0
